 -682677.54700    5031059.81900    3852705.24900   
2005 9 4 22 8 8.073999 122.513694 16.035389 0 0
2005 9 4 22 8 10.073000 122.012583 15.406750 0 0
2005 9 4 22 8 12.073000 121.513194 14.772917 0 0
2005 9 4 22 8 13.072999 121.264944 14.453917 0 0
2005 9 4 22 8 14.073000 121.018444 14.135583 0 0
2005 9 4 22 8 15.073000 120.771583 13.815500 0 0
2005 9 4 22 8 16.073000 120.526306 13.494806 0 0
2005 9 4 22 8 17.072999 120.281722 13.173889 0 0
2005 9 4 22 8 18.073000 120.037111 12.851528 0 0
2005 9 4 22 8 19.073000 119.794556 12.530333 0 0
2005 9 4 22 8 20.072999 119.552528 12.207917 0 0
2005 9 4 22 8 22.073000 119.070528 11.560278 0 0
2005 9 4 22 8 23.073000 118.830278 11.235944 0 0
2005 9 4 22 8 24.072999 118.590139 10.909278 0 0
2005 9 4 22 8 25.072999 118.352306 10.584750 0 0
2005 9 4 22 8 26.073000 118.115972 10.260500 0 0
2005 9 4 22 8 28.072999 117.642944 9.607944 0 0
2005 9 4 22 8 29.072999 117.408722 9.281861 0 0
2005 9 4 22 8 30.073000 117.174139 8.955222 0 0
2005 9 4 22 8 31.073000 116.941417 8.628972 0 0
2005 9 4 22 8 32.072999 116.708167 8.300722 0 0
2005 9 4 22 8 33.073000 116.477056 7.974306 0 0
2005 9 4 22 8 34.073000 116.246361 7.647194 0 0
2005 9 4 22 8 35.073000 116.017361 7.319167 0 0
2005 9 4 22 8 36.072999 115.790000 6.992889 0 0
2005 9 4 22 8 37.073000 115.560056 6.666417 0 0
2005 9 4 22 8 38.073000 115.332361 6.339306 0 0
2005 9 4 22 8 39.073000 115.105750 6.011528 0 0
2005 9 4 22 8 40.072999 114.880611 5.685361 0 0
2005 9 4 22 8 41.073000 114.655194 5.359139 0 0
2005 9 4 22 8 42.073000 114.430750 5.031806 0 0
2005 9 4 22 8 43.072999 114.208694 4.705639 0 0
2005 9 4 22 8 44.072999 113.986667 4.380389 0 0
2005 9 4 22 8 45.073000 113.765500 4.054528 0 0
2005 9 4 22 8 46.073000 113.545000 3.728806 0 0
2005 9 4 22 8 47.072999 113.325667 3.404389 0 0
2005 9 4 22 8 48.072999 113.106833 3.079556 0 0
2005 9 4 22 8 49.073000 112.889167 2.754417 0 0
2005 9 4 22 8 50.073000 112.672194 2.431167 0 0
2005 9 4 22 8 51.072999 112.455972 2.108333 0 0
2005 9 4 22 8 52.073000 112.240917 1.785472 0 0
2005 9 4 22 8 54.073000 111.812250 1.140694 0 0
2005 9 4 22 8 55.072999 111.600028 0.819500 0 0
2005 9 4 22 8 56.073000 111.389028 0.500250 0 0
2005 9 4 22 8 57.073999 111.177889 0.179167 0 0
2005 9 4 22 9 1.072999 110.343361 -1.092500 0 0
2005 9 4 22 9 2.073999 110.136806 -1.409333 0 0
2005 9 4 22 9 3.073999 109.930639 -1.724333 0 0
2005 9 4 22 9 4.073999 109.726111 -2.039917 0 0
2005 9 4 22 9 5.073999 109.521444 -2.352778 0 0
2005 9 4 22 9 8.073999 108.915028 -3.288972 0 0
2005 9 4 22 9 9.073999 108.714917 -3.599417 0 0
2005 9 4 22 9 11.073999 108.315944 -4.217667 0 0
2005 9 4 22 9 12.073999 108.118361 -4.524583 0 0
2005 9 4 22 9 13.073999 107.921444 -4.830722 0 0
2005 9 4 22 9 14.073999 107.724889 -5.135722 0 0
2005 9 4 22 9 15.073999 107.529111 -5.440000 0 0
2005 9 4 22 9 16.073999 107.334917 -5.743167 0 0
2005 9 4 22 9 17.073999 107.140556 -6.045611 0 0
2005 9 4 22 9 18.074000 106.947667 -6.346806 0 0
2005 9 4 22 9 20.073999 106.564722 -6.945361 0 0
2005 9 4 22 9 21.073999 106.374750 -7.242333 0 0
2005 9 4 22 9 22.074999 106.184528 -7.539806 0 0
2005 9 4 22 9 23.074999 105.996083 -7.834639 0 0
2005 9 4 22 9 24.074999 105.808222 -8.128417 0 0
2005 9 4 22 9 25.074999 105.621444 -8.421444 0 0
2005 9 4 22 9 26.074999 105.435083 -8.713639 0 0
2005 9 4 22 9 27.074999 105.249500 -9.004417 0 0
2005 9 4 22 9 28.074999 105.064722 -9.293639 0 0
2005 9 4 22 9 29.074999 104.881306 -9.580944 0 0
2005 9 4 22 9 30.074999 104.698333 -9.867861 0 0
2005 9 4 22 9 31.074999 104.515889 -10.153583 0 0
2005 9 4 22 9 32.074999 104.334806 -10.437500 0 0
2005 9 4 22 9 33.074999 104.154611 -10.720278 0 0
2005 9 4 22 9 34.074999 103.974444 -11.002583 0 0
2005 9 4 22 9 35.074999 103.795944 -11.282056 0 0
2005 9 4 22 9 36.074999 103.617806 -11.561667 0 0
2005 9 4 22 9 37.074999 103.440500 -11.838861 0 0
2005 9 4 22 9 39.075999 103.086972 -12.390944 0 0
2005 9 4 22 9 41.074999 102.739444 -12.936333 0 0
2005 9 4 22 9 42.075999 102.565556 -13.208556 0 0
2005 9 4 22 9 43.076000 102.392500 -13.478611 0 0
2005 9 4 22 9 44.076000 102.221528 -13.745528 0 0
2005 9 4 22 9 45.076000 102.050028 -14.013917 0 0
2005 9 4 22 9 46.075999 101.880250 -14.278083 0 0
2005 9 4 22 9 47.076000 101.710472 -14.543083 0 0
2005 9 4 22 9 49.075999 101.373944 -15.067806 0 0
2005 9 4 22 9 50.075999 101.206389 -15.328056 0 0
2005 9 4 22 9 51.076000 101.040611 -15.586417 0 0
2005 9 4 22 9 53.076999 100.709500 -16.100306 0 0
2005 9 4 22 9 54.077000 100.545556 -16.355194 0 0
2005 9 4 22 9 55.076999 100.382444 -16.608583 0 0
2005 9 4 22 9 56.076999 100.219194 -16.860833 0 0
2005 9 4 22 9 57.076999 100.057139 -17.111056 0 0
2005 9 4 22 9 58.077000 99.894556 -17.359750 0 0
2005 9 4 22 9 59.076999 99.736389 -17.608389 0 0
2005 9 4 22 10 0.076999 99.576000 -17.854167 0 0
2005 9 4 22 10 1.077000 99.417056 -18.099583 0 0
2005 9 4 22 10 2.077000 99.258250 -18.342778 0 0
2005 9 4 22 10 3.078000 99.100833 -18.586222 0 0
2005 9 4 22 10 4.077999 98.943583 -18.827417 0 0
2005 9 4 22 10 5.078000 98.787972 -19.066889 0 0
2005 9 4 22 10 6.077000 98.629444 -19.305278 0 0
2005 9 4 22 10 7.077000 98.477778 -19.541333 0 0
2005 9 4 22 10 8.077999 98.323667 -19.777694 0 0
2005 9 4 22 10 11.078000 97.866111 -20.476111 0 0
2005 9 4 22 10 12.077999 97.714833 -20.706194 0 0
2005 9 4 22 10 13.078000 97.563833 -20.935083 0 0
2005 9 4 22 10 14.078000 97.414333 -21.162806 0 0
2005 9 4 22 10 15.077999 97.265694 -21.387639 0 0
2005 9 4 22 10 16.078000 97.117056 -21.613222 0 0
2005 9 4 22 10 17.078999 96.968694 -21.837722 0 0
2005 9 4 22 10 18.078999 96.821833 -22.059611 0 0
2005 9 4 22 10 19.077999 96.675222 -22.279917 0 0
2005 9 4 22 10 20.079000 96.529139 -22.499861 0 0
2005 9 4 22 10 21.078000 96.384250 -22.718194 0 0
2005 9 4 22 10 22.078999 96.239639 -22.935444 0 0
2005 9 4 22 10 24.079000 95.952556 -23.364833 0 0
2005 9 4 22 10 25.080000 95.810167 -23.578361 0 0
2005 9 4 22 10 26.080000 95.668139 -23.790556 0 0
2005 9 4 22 10 27.080000 95.526806 -24.001417 0 0
2005 9 4 22 10 28.080000 95.386611 -24.211250 0 0
2005 9 4 22 10 29.078999 95.245472 -24.417861 0 0
2005 9 4 22 10 30.080000 95.107222 -24.626250 0 0
2005 9 4 22 10 31.080000 94.969028 -24.831417 0 0
2005 9 4 22 10 32.079000 94.830528 -25.035778 0 0
2005 9 4 22 10 33.080000 94.692389 -25.239806 0 0
2005 9 4 22 10 34.081000 94.556222 -25.441778 0 0
2005 9 4 22 10 35.080000 94.420056 -25.642611 0 0
2005 9 4 22 10 39.081000 93.881222 -26.433250 0 0
2005 9 4 22 10 40.080000 93.748528 -26.628583 0 0
2005 9 4 22 10 41.080000 93.615444 -26.822528 0 0
2005 9 4 22 10 42.081000 93.482833 -27.014417 0 0
